row_name,uniq_idx,uniq_idx_sum,entro,vec_sum,sim_sum,sim_min,sim_max,is_sampled,uniq_rank,id,lon,lat
TQ1966d,0.7171,35855.12232,10.33625,1.66148,14144.87768,0,1,True,939184,TQ1966d,519250,166750
TQ1967a,0.71818,35909.12921,10.3316,1.65112,14090.87079,0,1,True,933665.5,TQ1967a,519250,167250
TQ1967b,0.71724,35862.04901,10.33566,1.66014,14137.95099,0,1,True,938501,TQ1967b,519750,167250
TQ1967c,0.71823,35911.59467,10.33139,1.65065,14088.40533,0,1,True,933423.5,TQ1967c,519750,167750
TQ1967d,0.71929,35964.58558,10.32682,1.64071,14035.41442,0,1,True,927462,TQ1967d,519250,167750
TQ1968a,0.72042,36021.12865,10.32192,1.63035,13978.87135,0,1,True,921237.5,TQ1968a,519250,168250
TQ1968b,0.71922,35960.86999,10.32714,1.6414,14039.13001,0,1,True,927850.5,TQ1968b,519750,168250
TQ1968c,0.72019,36009.73188,10.32291,1.63242,13990.26812,0,1,True,922467.5,TQ1968c,519750,168750
TQ1968d,0.72155,36077.56891,10.31702,1.62023,13922.43109,0,1,True,911314.5,TQ1968d,519250,168750
TQ1969a,0.72265,36132.5763,10.31222,1.61058,13867.4237,0,1,True,905088,TQ1969a,519250,169250
TQ1969b,0.72112,36055.95051,10.3189,1.62408,13944.04949,0,1,True,913743,TQ1969b,519750,169250
TQ1969c,0.72199,36099.39709,10.31512,1.61638,13900.60291,0,1,True,908818,TQ1969c,519750,169750
TQ1969d,0.72369,36184.31075,10.3077,1.60169,13815.68925,0,1,True,899213,TQ1969d,519250,169750
TQ1970a,0.72462,36231.01285,10.30359,1.5938,13768.98715,0,1,True,894009,TQ1970a,519250,170250
TQ1970b,0.72275,36137.72505,10.31178,1.60969,13862.27495,0,1,True,904488,TQ1970b,519750,170250
TQ1970c,0.72338,36168.8943,10.30905,1.60432,13831.1057,0,1,True,901010.5,TQ1970c,519750,170750
TQ1970d,0.72539,36269.60892,10.30019,1.58739,13730.39108,0,1,True,889718.5,TQ1970d,519250,170750
TQ1971a,0.72597,36298.39255,10.29765,1.58266,13701.60745,0,1,True,886383,TQ1971a,519250,171250
TQ1971b,0.72384,36192.02242,10.30702,1.60038,13807.97758,0,1,True,898380,TQ1971b,519750,171250
TQ1971c,0.7241,36205.16913,10.30587,1.59815,13794.83087,0,1,True,896990,TQ1971c,519750,171750
TQ1971d,0.7263,36315.13962,10.29616,1.57993,13684.86038,0,1,True,884444.5,TQ1971d,519250,171750
TQ1972a,0.72646,36323.15985,10.29545,1.57862,13676.84015,0,1,True,883531.5,TQ1972a,519250,172250
TQ1972b,0.72425,36212.44461,10.30523,1.59692,13787.55539,0,1,True,896077.5,TQ1972b,519750,172250
TQ1972c,0.72435,36217.67922,10.30477,1.59604,13782.32078,0,1,True,895506.5,TQ1972c,519750,172750
TQ1972d,0.72659,36329.58109,10.29488,1.57759,13670.41891,0,1,True,882783.5,TQ1972d,519250,172750
TQ1973a,0.72647,36323.6339,10.29541,1.57855,13676.3661,0,1,True,883480,TQ1973a,519250,173250
TQ1973b,0.72426,36213.07109,10.30517,1.59682,13786.92891,0,1,True,896023,TQ1973b,519750,173250
TQ1973c,0.72396,36197.95462,10.3065,1.59937,13802.04538,0,1,True,897744.5,TQ1973c,519750,173750
TQ1973d,0.72609,36304.63545,10.29709,1.58164,13695.36455,0,1,True,885667.5,TQ1973d,519250,173750
TQ1974a,0.72546,36273.18356,10.29988,1.5868,13726.81644,0,1,True,889306.5,TQ1974a,519250,174250
TQ1974b,0.72346,36172.87192,10.3087,1.60364,13827.12808,0,1,True,900542.5,TQ1974b,519750,174250
TQ1974c,0.72291,36145.60385,10.31109,1.60833,13854.39615,0,1,True,903585.5,TQ1974c,519750,174750
TQ1974d,0.72463,36231.65294,10.30354,1.5937,13768.34706,0,1,True,893949.5,TQ1974d,519250,174750
TQ1975a,0.72371,36185.52378,10.30759,1.60148,13814.47622,0,1,True,899084.5,TQ1975a,519250,175250
TQ1975b,0.72353,36176.26752,10.3084,1.60306,13823.73248,0,1,True,900099,TQ1975b,519750,175250
TQ1975c,0.72511,36255.67434,10.30142,1.58969,13744.32566,0,1,True,891208,TQ1975c,519750,175750
TQ1975d,0.72378,36188.76694,10.30731,1.60093,13811.23306,0,1,True,898687,TQ1975d,519250,175750
TQ1976a,0.72509,36254.5779,10.30152,1.58988,13745.4221,0,1,True,891331.5,TQ1976a,519250,176250
TQ1976b,0.7268,36339.9046,10.29397,1.57592,13660.0954,0,1,True,881553.5,TQ1976b,519750,176250
TQ1976c,0.72848,36423.90904,10.28647,1.56257,13576.09096,0,1,True,871963.5,TQ1976c,519750,176750
TQ1976d,0.72647,36323.6339,10.29541,1.57855,13676.3661,0,1,True,883480,TQ1976d,519250,176750
TQ1977a,0.72776,36387.77511,10.2897,1.56826,13612.22489,0,1,True,876071.5,TQ1977a,519250,177250
TQ1977b,0.7301,36504.86439,10.27919,1.55004,13495.13561,0,1,True,862716,TQ1977b,519750,177250
TQ1977c,0.73154,36577.21205,10.27264,1.53912,13422.78795,0,1,True,854598,TQ1977c,519750,177750
TQ1977d,0.72886,36442.94003,10.28477,1.55959,13557.05997,0,1,True,869780,TQ1977d,519250,177750
TQ1978a,0.72971,36485.35929,10.28095,1.55303,13514.64071,0,1,True,864893,TQ1978a,519250,178250
TQ1978b,0.73267,36633.43085,10.26751,1.53079,13366.56915,0,1,True,846969,TQ1978b,519750,178250
TQ1978c,0.73334,36666.99035,10.26443,1.52589,13333.00965,0,1,True,842515,TQ1978c,519750,178750
TQ1978d,0.7302,36510.09776,10.27872,1.54924,13489.90224,0,1,True,862114,TQ1978d,519250,178750
TQ1979a,0.73025,36512.43332,10.27851,1.54889,13487.56668,0,1,True,861852,TQ1979a,519250,179250
TQ1979b,0.73342,36670.79408,10.26408,1.52533,13329.20592,0,1,True,842030.5,TQ1979b,519750,179250
TQ1979c,0.73292,36645.8336,10.26637,1.52897,13354.1664,0,1,True,845254,TQ1979c,519750,179750
TQ1979d,0.72988,36494.19981,10.28016,1.55167,13505.80019,0,1,True,863966,TQ1979d,519250,179750
TQ1980a,0.72914,36457.13626,10.28349,1.55739,13542.86374,0,1,True,868209.5,TQ1980a,519250,180250
TQ1980b,0.73192,36595.89776,10.27094,1.53633,13404.10224,0,1,True,852445.5,TQ1980b,519750,180250
TQ1980c,0.73058,36529.24815,10.27699,1.54633,13470.75185,0,1,True,859976.5,TQ1980c,519750,180750
TQ1980d,0.72811,36405.53073,10.28812,1.56546,13594.46927,0,1,True,874058,TQ1980d,519250,180750
TQ1981a,0.72692,36345.96233,10.29343,1.57494,13654.03767,0,1,True,880874.5,TQ1981a,519250,181250
TQ1981b,0.72908,36453.84045,10.28379,1.5579,13546.15955,0,1,True,868556,TQ1981b,519750,181250
TQ1981c,0.72745,36372.36572,10.29108,1.57071,13627.63428,0,1,True,877896.5,TQ1981c,519750,181750
TQ1981d,0.72561,36280.37695,10.29924,1.58561,13719.62305,0,1,True,888430.5,TQ1981d,519250,181750
TQ1982a,0.72434,36216.83955,10.30484,1.59618,13783.16045,0,1,True,895586,TQ1982a,519250,182250
TQ1982b,0.72634,36316.7849,10.29602,1.57966,13683.2151,0,1,True,884212,TQ1982b,519750,182250
TQ1982c,0.726,36300.23769,10.29748,1.58236,13699.76231,0,1,True,886219.5,TQ1982c,519750,182750
TQ1982d,0.72388,36193.85906,10.30686,1.60007,13806.14094,0,1,True,898186,TQ1982d,519250,182750
TQ1983a,0.72387,36193.6548,10.30688,1.6001,13806.3452,0,1,True,898228.5,TQ1983a,519250,183250
TQ1983b,0.72546,36272.95971,10.2999,1.58683,13727.04029,0,1,True,889306.5,TQ1983b,519750,183250
TQ1983c,0.72474,36237.00547,10.30307,1.5928,13762.99453,0,1,True,893297,TQ1983c,519750,183750
TQ1983d,0.72471,36235.71785,10.30318,1.59302,13764.28215,0,1,True,893477,TQ1983d,519250,183750
TQ1984a,0.72606,36303.24431,10.29722,1.58186,13696.75569,0,1,True,885866,TQ1984a,519250,184250
TQ1984b,0.7247,36234.86049,10.30326,1.59316,13765.13951,0,1,True,893530.5,TQ1984b,519750,184250
TQ1984c,0.73513,36756.42454,10.33891,2.18107,13243.57546,0,0.9999,True,831497.5,TQ1984c,519750,184750
TQ1984d,0.72923,36461.43141,10.32986,2.01469,13538.56859,0,0.99916,True,867707.5,TQ1984d,519250,184750
TQ1985a,0.76545,38272.63163,10.31987,2.56198,11727.36837,0,1,True,654946,TQ1985a,519250,185250
TQ1985b,0.76334,38166.98892,10.32827,2.57882,11833.01108,0,1,True,666723,TQ1985b,519750,185250
TQ1985c,0.76397,38198.71189,10.32576,2.57373,11801.28811,0,1,True,663111.5,TQ1985c,519750,185750
TQ1985d,0.76637,38318.29418,10.31618,2.55481,11681.70582,0,1,True,649871.5,TQ1985d,519250,185750
TQ1986a,0.76699,38349.42687,10.31364,2.54995,11650.57313,0,1,True,646310,TQ1986a,519250,186250
TQ1986b,0.76437,38218.32742,10.32421,2.57059,11781.67258,0,1,True,660890,TQ1986b,519750,186250
TQ1986c,0.76448,38224.1094,10.32375,2.56967,11775.8906,0,1,True,660274,TQ1986c,519750,186750
TQ1986d,0.76717,38358.29241,10.31292,2.54858,11641.70759,0,1,True,645317,TQ1986d,519250,186750
TQ1987a,0.76703,38351.42211,10.31348,2.54964,11648.57789,0,1,True,646089,TQ1987a,519250,187250
TQ1987b,0.76437,38218.57813,10.32419,2.57055,11781.42187,0,1,True,660890,TQ1987b,519750,187250
TQ1987c,0.76398,38198.95786,10.32574,2.57369,11801.04214,0,1,True,663034,TQ1987c,519750,187750
TQ1987d,0.76652,38325.7808,10.31557,2.55364,11674.2192,0,1,True,648987.5,TQ1987d,519250,187750
TQ1988a,0.76593,38296.69652,10.31793,2.5582,11703.30348,0,1,True,652207.5,TQ1988a,519250,188250
TQ1988b,0.76343,38171.5296,10.32791,2.57809,11828.4704,0,1,True,666178.5,TQ1988b,519750,188250
TQ1988c,0.76304,38152.07524,10.32944,2.58122,11847.92476,0,1,True,668482,TQ1988c,519750,188750
TQ1988d,0.76547,38273.42479,10.3198,2.56186,11726.57521,0,1,True,654819.5,TQ1988d,519250,188750
TQ1989a,0.76469,38234.4978,10.32292,2.56802,11765.5022,0,1,True,659111,TQ1989a,519250,189250
TQ1989b,0.76263,38131.60006,10.33104,2.58453,11868.39994,0,1,True,670846.5,TQ1989b,519750,189250
TQ1989c,0.76412,38206.11676,10.32518,2.57254,11793.88324,0,1,True,662266,TQ1989c,519750,189750
TQ1989d,0.76414,38206.8602,10.32512,2.57242,11793.1398,0,1,True,662153,TQ1989d,519250,189750
TQ1990a,0.76596,38298.05011,10.31782,2.55798,11701.94989,0,1,True,652080.5,TQ1990a,519250,190250
TQ1990b,0.76671,38335.28652,10.3148,2.55216,11664.71348,0,1,True,647988,TQ1990b,519750,190250
TQ1990c,0.76965,38482.36993,10.30262,2.52951,11517.63007,0,1,True,631808,TQ1990c,519750,190750
TQ1990d,0.76869,38434.26695,10.30665,2.53685,11565.73305,0,1,True,637044.5,TQ1990d,519250,190750
TQ1991a,0.77178,38588.75227,10.29357,2.5135,11411.24773,0,1,True,620099.5,TQ1991a,519250,191250
TQ1991b,0.77305,38652.46155,10.28804,2.50404,11347.53845,0,1,True,613243,TQ1991b,519750,191250
TQ1991c,0.77705,38852.60521,10.27015,2.47495,11147.39479,0,1,True,591760,TQ1991c,519750,191750
TQ1991d,0.77527,38763.29658,10.27824,2.48782,11236.70342,0,1,True,601290,TQ1991d,519250,191750
TQ1992a,0.77918,38959.16326,10.26027,2.45983,11040.83674,0,1,True,580472.5,TQ1992a,519250,192250
TQ1992b,0.78189,39094.49241,10.24736,2.44096,10905.50759,0,1,True,566095.5,TQ1992b,519750,192250
TQ1992c,0.78797,39398.41384,10.2167,2.39987,10601.58616,0,1,True,529888,TQ1992c,519750,192750
TQ1992d,0.78334,39167.0462,10.24025,2.431,10832.9538,0,1,True,556278,TQ1992d,519250,192750
TQ1993a,0.78694,39347.21418,10.22204,2.40668,10652.78582,0,1,True,535403,TQ1993a,519250,193250
TQ1993b,0.79492,39746.09135,10.17849,2.35479,10253.90865,0,1,True,491514,TQ1993b,519750,193250
TQ1993c,0.79881,39940.60465,10.15544,2.33035,10059.39535,0,1,True,470817.5,TQ1993c,519750,193750
TQ1993d,0.78857,39428.31234,10.21356,2.39592,10571.68766,0,1,True,525660,TQ1993d,519250,193750
TQ1994a,0.7906,39530.18238,10.20264,2.38256,10469.81762,0,1,True,514261,TQ1994a,519250,194250
TQ1994b,0.80219,40109.67143,10.13431,2.30954,9890.32857,0,1,True,453103.5,TQ1994b,519750,194250
TQ1994c,0.79865,39932.2834,10.15645,2.33139,10067.7166,0,1,True,471622,TQ1994c,519750,194750
TQ2065a,0.72767,36383.45396,10.29009,1.56895,13616.54604,0,1,True,876585.5,TQ2065a,520250,165250
TQ2065c,0.73082,36540.93251,10.27593,1.54456,13459.06749,0,1,True,858698,TQ2065c,520750,165750
TQ2065d,0.72803,36401.64085,10.28846,1.56607,13598.35915,0,1,True,874502,TQ2065d,520250,165750
TQ2066a,0.72806,36402.9356,10.28835,1.56587,13597.0644,0,1,True,874330,TQ2066a,520250,166250
TQ2066b,0.73085,36542.74331,10.27577,1.54429,13457.25669,0,1,True,858510,TQ2066b,520750,166250
TQ2066c,0.73051,36525.68256,10.27731,1.54687,13474.31744,0,1,True,860386.5,TQ2066c,520750,166750
TQ2066d,0.72781,36390.32673,10.28947,1.56786,13609.67327,0,1,True,875777,TQ2066d,520250,166750
TQ2067a,0.72724,36362.15589,10.29199,1.57234,13637.84411,0,1,True,879119.5,TQ2067a,520250,167250
TQ2067b,0.72976,36488.20174,10.2807,1.55259,13511.79826,0,1,True,864583,TQ2067b,520750,167250
TQ2067c,0.7287,36434.84987,10.28549,1.56085,13565.15013,0,1,True,870682,TQ2067c,520750,167750
TQ2067d,0.72645,36322.68605,10.29549,1.5787,13677.31395,0,1,True,883587,TQ2067d,520250,167750
TQ2068a,0.72552,36275.87416,10.29964,1.58635,13724.12584,0,1,True,888943.5,TQ2068a,520250,168250
TQ2068b,0.72741,36370.61429,10.29123,1.57099,13629.38571,0,1,True,878103.5,TQ2068b,520750,168250
TQ2068c,0.726,36300.23769,10.29748,1.58236,13699.76231,0,1,True,886219.5,TQ2068c,520750,168750
TQ2068d,0.72462,36230.79959,10.30361,1.59384,13769.20041,0,1,True,894009,TQ2068d,520250,168750
TQ2069a,0.72522,36261.17732,10.30094,1.58878,13738.82268,0,1,True,890615,TQ2069a,520250,169250
TQ2069b,0.72544,36271.84135,10.29999,1.58702,13728.15865,0,1,True,889424,TQ2069b,520750,169250
TQ2069c,0.72755,36377.64069,10.29061,1.56987,13622.35931,0,1,True,877249,TQ2069c,520750,169750
TQ2069d,0.72755,36377.64069,10.29061,1.56987,13622.35931,0,1,True,877249,TQ2069d,520250,169750
TQ2070a,0.73026,36513.01813,10.27846,1.5488,13486.98187,0,1,True,861787,TQ2070a,520250,170250
TQ2070b,0.73026,36513.01813,10.27846,1.5488,13486.98187,0,1,True,861787,TQ2070b,520750,170250
TQ2070c,0.73341,36670.44765,10.26411,1.52538,13329.55235,0,1,True,842085.5,TQ2070c,520750,170750
TQ2070d,0.73341,36670.44765,10.26411,1.52538,13329.55235,0,1,True,842085.5,TQ2070d,520250,170750
TQ2071a,0.73721,36860.30406,10.24646,1.49854,13139.69594,0,1,True,818896.5,TQ2071a,520250,171250
TQ2071b,0.73721,36860.30406,10.24646,1.49854,13139.69594,0,1,True,818896.5,TQ2071b,520750,171250
TQ2071c,0.74192,37095.93343,10.22395,1.46707,12904.06657,0,1,True,790508,TQ2071c,520750,171750
TQ2071d,0.74192,37095.93343,10.22395,1.46707,12904.06657,0,1,True,790508,TQ2071d,520250,171750
TQ2072a,0.74807,37403.27247,10.19342,1.42865,12596.72753,0,1,True,754430,TQ2072a,520250,172250
TQ2072b,0.74807,37403.27247,10.19342,1.42865,12596.72753,0,1,True,754430,TQ2072b,520750,172250
TQ2072c,0.75667,37833.6114,10.14807,1.37896,12166.3886,0,1,True,705223,TQ2072c,520750,172750
TQ2072d,0.75669,37834.70994,10.14795,1.37884,12165.29006,0,1,True,705099,TQ2072d,520250,172750
TQ2073a,0.77123,38561.7002,10.06262,1.30326,11438.2998,0,1,True,623100.5,TQ2073a,520250,173250
TQ2073b,0.77017,38508.34759,10.06932,1.30851,11491.65241,0,1,True,628979.5,TQ2073b,520750,173250
TQ2073c,0.79047,39523.35254,9.92647,1.21474,10476.64746,0,1,True,514923,TQ2073c,520750,173750
TQ2073d,0.79286,39642.80209,9.90714,1.20443,10357.19791,0,1,True,502222.5,TQ2073d,520250,173750
TQ2074a,0.80242,40121.11516,9.82278,1.16437,9878.88484,0,1,True,451765.5,TQ2074a,520250,174250
TQ2074b,0.80674,40336.94748,9.78051,1.14686,9663.05252,0,1,True,429557,TQ2074b,520750,174250
TQ2074c,0.77631,38815.62664,10.02963,1.27881,11184.37336,0,1,True,595652.5,TQ2074c,520750,174750
TQ2074d,0.77671,38835.35109,10.02699,1.27694,11164.64891,0,1,True,593492.5,TQ2074d,520250,174750
TQ2075a,0.75911,37955.71406,10.13457,1.3656,12044.28594,0,1,True,691155.5,TQ2075a,520250,175250
TQ2075b,0.75936,37968.11612,10.13318,1.36426,12031.88388,0,1,True,689663.5,TQ2075b,520750,175250
TQ2075c,0.74971,37485.63415,10.18499,1.4188,12514.36585,0,1,True,744868,TQ2075c,520750,175750
TQ2075d,0.74952,37476.23789,10.18596,1.41991,12523.76211,0,1,True,745999.5,TQ2075d,520250,175750
TQ2076a,0.7443,37214.79994,10.21231,1.45188,12785.20006,0,1,True,776244,TQ2076a,520250,176250
TQ2076b,0.74346,37172.82521,10.21644,1.4572,12827.17479,0,1,True,781126,TQ2076b,520750,176250
TQ2076c,0.74581,37290.60629,10.20478,1.44242,12709.39371,0,1,True,767398,TQ2076c,520750,176750
TQ2076d,0.74809,37404.72586,10.19328,1.42847,12595.27414,0,1,True,754310,TQ2076d,520250,176750
TQ2077a,0.75648,37823.77589,10.14915,1.38005,12176.22411,0,1,True,706295,TQ2077a,520250,177250
TQ2077b,0.75268,37634.23287,10.1695,1.40144,12365.76713,0,1,True,727760,TQ2077b,520750,177250
TQ2077c,0.76157,38078.48196,10.12068,1.35246,11921.51804,0,1,True,676873.5,TQ2077c,520750,177750
TQ2077d,0.77063,38531.48995,10.06642,1.30623,11468.51005,0,1,True,626458,TQ2077d,520250,177750
TQ2078a,0.79985,39992.48112,9.84665,1.17496,10007.51888,0,1,True,465378.5,TQ2078a,520250,178250
TQ2078b,0.77424,38712.0945,10.0433,1.28867,11287.9055,0,1,True,606794.5,TQ2078b,520750,178250
TQ2078c,0.79002,39501.12617,9.93,1.21667,10498.87383,0,1,True,517288,TQ2078c,520750,178750
TQ2078d,0.84572,42285.86254,9.13308,1,7714.13746,0,1,True,222073.5,TQ2078d,520250,178750
TQ2079a,0.84572,42285.86254,9.13308,1,7714.13746,0,1,True,222073.5,TQ2079a,520250,179250
TQ2079b,0.79967,39983.30178,9.84831,1.17572,10016.69822,0,1,True,466315.5,TQ2079b,520750,179250
TQ2079c,0.77782,38890.8607,10.01949,1.27173,11109.1393,0,1,True,587625.5,TQ2079c,520750,179750
TQ2079d,0.81459,40729.33853,9.69539,1.1158,9270.66147,0,1,True,377925,TQ2079d,520250,179750
TQ2080a,0.77868,38933.75672,10.01362,1.26772,11066.24328,0,1,True,583070,TQ2080a,520250,180250
TQ2080b,0.76467,38233.32865,10.10269,1.33628,11766.67135,0,1,True,659222,TQ2080b,520750,180250
TQ2080c,0.75537,37768.68407,10.15513,1.38619,12231.31593,0,1,True,712400,TQ2080c,520750,180750
TQ2080d,0.76499,38249.48636,10.10078,1.33461,11750.51364,0,1,True,657596,TQ2080d,520250,180750
TQ2081a,0.75894,37947.11857,10.13553,1.36653,12052.88143,0,1,True,692078.5,TQ2081a,520250,181250
TQ2081b,0.75003,37501.48691,10.18336,1.41692,12498.51309,0,1,True,742967,TQ2081b,520750,181250
TQ2081c,0.74699,37349.51553,10.19887,1.43518,12650.48447,0,1,True,760643.5,TQ2081c,520750,181750
TQ2081d,0.75346,37673.06698,10.16538,1.397,12326.93302,0,1,True,723310.5,TQ2081d,520250,181750
TQ2082a,0.74741,37370.39998,10.19676,1.43263,12629.60002,0,1,True,758197,TQ2082a,520250,182250
TQ2082b,0.7438,37189.75947,10.21478,1.45505,12810.24053,0,1,True,779183,TQ2082b,520750,182250
TQ2082c,0.7463,37314.96207,10.20234,1.43941,12685.03793,0,1,True,764578,TQ2082c,520750,182750
TQ2082d,0.74403,37201.60613,10.21361,1.45355,12798.39387,0,1,True,777834,TQ2082d,520250,182750
TQ2083a,0.74647,37323.65946,10.20147,1.43834,12676.34054,0,1,True,763599,TQ2083a,520250,183250
TQ2083b,0.75229,37614.454,10.17158,1.40372,12385.546,0,1,True,729998.5,TQ2083b,520750,183250
TQ2083c,0.75863,37931.33909,10.13729,1.36824,12068.66091,0,1,True,693889.5,TQ2083c,520750,183750
TQ2083d,0.74974,37487.20853,10.18483,1.41861,12512.79147,0,1,True,744688,TQ2083d,520250,183750
TQ2084a,0.7506,37529.82733,10.18042,1.41358,12470.17267,0,1,True,739694.5,TQ2084a,520250,184250
TQ2084b,0.76083,38041.734,10.12487,1.35636,11958.266,0,1,True,681088.5,TQ2084b,520750,184250
TQ2084c,0.78387,39193.40609,10.20308,2.26871,10806.59391,0,0.99986,True,553368,TQ2084c,520750,184750
TQ2084d,0.76738,38369.1412,10.24133,2.1708,11630.8588,0,0.99679,True,644186,TQ2084d,520250,184750
TQ2085a,0.78622,39310.83164,10.22578,2.41154,10689.16836,0,1,True,539232.5,TQ2085a,520250,185250
TQ2085b,0.78773,39386.54439,10.21795,2.40144,10613.45561,0,1,True,531215,TQ2085b,520750,185250
TQ2085c,0.79403,39701.71415,10.18357,2.36044,10298.28585,0,1,True,496222.5,TQ2085c,520750,185750
TQ2085d,0.79474,39737.05098,10.17953,2.35593,10262.94902,0,1,True,492410.5,TQ2085d,520250,185750
TQ2086a,0.80922,40460.75714,10.08677,2.26743,9539.24286,0,1,True,407174,TQ2086a,520250,186250
TQ2086b,0.80655,40327.74975,10.1054,2.28321,9672.25025,0,1,True,430472,TQ2086b,520750,186250
TQ2086c,0.81807,40903.72736,10.01841,2.21619,9096.27264,0,1,True,360550,TQ2086c,520750,186750
TQ2086d,0.83403,41701.30672,9.86248,2.12824,8298.69328,0,1,True,284672,TQ2086d,520250,186750
TQ2087a,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2087a,520250,187250
TQ2087b,0.8263,41314.86876,9.94435,2.17024,8685.13124,0,0.99999,True,320805,TQ2087b,520750,187250
TQ2087c,0.82961,41480.28549,9.91097,2.15214,8519.71451,0,1,True,305877.5,TQ2087c,520750,187750
TQ2087d,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2087d,520250,187750
TQ2088a,0.82785,41392.59465,9.92895,2.16171,8607.40535,0,1,True,313889.5,TQ2088a,520250,188250
TQ2088b,0.82477,41238.26351,9.95905,2.1787,8761.73649,0,1,True,327807,TQ2088b,520750,188250
TQ2088c,0.80017,40008.47768,10.14708,2.32195,9991.52232,0,1,True,463809.5,TQ2088c,520750,188750
TQ2088d,0.80131,40065.62195,10.13992,2.31492,9934.37805,0,1,True,458050.5,TQ2088d,520250,188750
TQ2089a,0.78989,39494.46027,10.2065,2.38722,10505.53973,0,1,True,517984.5,TQ2089a,520250,189250
TQ2089b,0.78918,39459.13973,10.21029,2.39186,10540.86027,0,1,True,522371.5,TQ2089b,520750,189250
TQ2089c,0.78217,39108.71289,10.24598,2.439,10891.28711,0,1,True,564560,TQ2089c,520750,189750
TQ2089d,0.78266,39132.86603,10.24362,2.43568,10867.13397,0,1,True,561950,TQ2089d,520250,189750
TQ2090a,0.77808,38904.00989,10.26542,2.46763,11095.99011,0,1,True,586253,TQ2090a,520250,190250
TQ2090b,0.77746,38872.76395,10.2683,2.47207,11127.23605,0,1,True,589578,TQ2090b,520750,190250
TQ2090c,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2090c,520750,190750
TQ2090d,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2090d,520250,190750
TQ2091a,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2091a,520250,191250
TQ2091b,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2091b,520750,191250
TQ2091c,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2091c,520750,191750
TQ2091d,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2091d,520250,191750
TQ2092a,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2092a,520250,192250
TQ2092b,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2092b,520750,192250
TQ2092c,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2092c,520750,192750
TQ2092d,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2092d,520250,192750
TQ2093a,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2093a,520250,193250
TQ2093b,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2093b,520750,193250
TQ2093c,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2093c,520750,193750
TQ2093d,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2093d,520250,193750
TQ2094a,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2094a,520250,194250
TQ2094b,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2094b,520750,194250
TQ2094c,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2094c,520750,194750
TQ2094d,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2094d,520250,194750
TQ2095a,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2095a,520250,195250
TQ2095b,0.85869,42934.68409,9.42203,2,7065.31591,0,1,True,164489,TQ2095b,520750,195250
TQ2166a,0.87283,43641.60966,10.22135,2.39791,6358.39034,0,0.99963,True,122625,TQ2166a,521250,166250
TQ2166b,0.87881,43940.34605,10.34721,3.66148,6059.65395,0,0.92394,True,109787.5,TQ2166b,521750,166250
TQ2166c,0.87028,43513.8717,10.23447,2.38462,6486.1283,0,1,True,128751,TQ2166c,521750,166750
TQ2166d,0.76853,38426.31138,10.07947,1.31667,11573.68862,0,1,True,637972.5,TQ2166d,521250,166750
TQ2167a,0.76927,38463.53562,10.07489,1.31296,11536.46438,0,1,True,633876.5,TQ2167a,521250,167250
TQ2167b,0.75577,37788.4802,10.15299,1.38397,12211.5198,0,1,True,710230.5,TQ2167b,521750,167250
TQ2167c,0.75696,37847.9827,10.1465,1.37737,12152.0173,0,1,True,703615.5,TQ2167c,521750,167750
TQ2167d,0.77154,38577.1374,10.06066,1.30175,11422.8626,0,1,True,621404,TQ2167d,521250,167750
TQ2168a,0.77394,38697.04073,10.04527,1.29012,11302.95927,0,1,True,608424.5,TQ2168a,521250,168250
TQ2168b,0.7582,37909.87336,10.13968,1.37058,12090.12664,0,1,True,696410,TQ2168b,521750,168250
TQ2168c,0.75398,37698.81656,10.16264,1.39406,12301.18344,0,1,True,720477.5,TQ2168c,521750,168750
TQ2168d,0.7623,38115.11935,10.11648,1.34859,11884.88065,0,1,True,672678,TQ2168d,521250,168750
TQ2169a,0.75258,37628.8013,10.17007,1.40207,12371.1987,0,1,True,728404,TQ2169a,521250,169250
